62, -142, -42, -18, 40, 53, 88, 10, 80, 74, 75, 63, -172, -123
41, -118, 12, -42, -60, 40, 75, 88, -176, 80, -56, 75, -81, -172
NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.4, 0.0, 1.2, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.9, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.6, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.3, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.0, 0.5, 0.9, 0.05, NaN
1.4, 0.45, 0.6, 0.5, 0.05, 1.25, NaN
1.4, -0.45, 0.6, 0.5, 0.05, 1.25, NaN
-1.4, 0.0, 1.2, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.9, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.6, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.3, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.0, 0.5, 0.9, 0.05, NaN
-1.4, 0.45, 0.6, 0.5, 0.05, 1.25, NaN
-1.4, -0.45, 0.6, 0.5, 0.05, 1.25, NaN
0.0, 0.0, 0.5, 0.9, 0.9, 0.05, NaN
0.0, 0.0, 0.25, 0.08, 0.08, 0.5, NaN
