38, 180, -18, -5, 53, 0, 10, -138, 74, 0, 63, 30, 123, 30
41, -139, 12, 12, -60, -60, 75, 75, -176, -176, -56, -56, -81, -81
NaN,NaN,NaN,NaN,NaN,NaN,NaN
1.4, 0.0, 1.2, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.9, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.6, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.3, 0.5, 0.9, 0.05, NaN
1.4, 0.0, 0.0, 0.5, 0.9, 0.05, NaN
1.4, 0.45, 0.6, 0.5, 0.05, 1.25, NaN
1.4, -0.45, 0.6, 0.5, 0.05, 1.25, NaN
-1.4, 0.0, 1.2, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.9, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.6, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.3, 0.5, 0.9, 0.05, NaN
-1.4, 0.0, 0.0, 0.5, 0.9, 0.05, NaN
-1.4, 0.45, 0.6, 0.5, 0.05, 1.25, NaN
-1.4, -0.45, 0.6, 0.5, 0.05, 1.25, NaN
0.0, 0.0, 0.5, 0.9, 0.9, 0.05, NaN
0.0, 0.0, 0.25, 0.08, 0.08, 0.5, NaN
