-0.4853981,1.14719,0,0.94719,0,1.14719,0
0.3853981,1.14719,0,0.94719,0,1.14719,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.3,0,0.22,0.2,0.2,0.2,NaN
0.3,0.2,0.22,0.2,0.2,0.2,NaN
0.3,0.4,0.22,0.2,0.2,0.2,NaN
0.3,0.5,0.22,0.2,0.2,0.2,NaN
0.9,0,0.22,0.2,0.2,0.2,NaN
0.9,0.2,0.22,0.2,0.2,0.2,NaN
0.9,0.4,0.22,0.2,0.2,0.2,NaN
0.9,0.5,0.22,0.2,0.2,0.2,NaN
0.5,0,0.22,0.2,0.2,0.2,NaN
0.5,0.5,0.22,0.2,0.2,0.2,NaN
0.7,0,0.22,0.2,0.2,0.2,NaN
0.7,0.5,0.22,0.2,0.2,0.2,NaN
0.3,-0.2,0.22,0.2,0.2,0.2,NaN
0.3,-0.4,0.22,0.2,0.2,0.2,NaN
0.3,-0.5,0.22,0.2,0.2,0.2,NaN
0.9,-0.2,0.22,0.2,0.2,0.2,NaN
0.9,-0.4,0.22,0.2,0.2,0.2,NaN
0.9,-0.5,0.22,0.2,0.2,0.2,NaN
0.5,-0.5,0.22,0.2,0.2,0.2,NaN
0.7,-0.5,0.22,0.2,0.2,0.2,NaN
