0,-0.3236,0,-0.7,0,-1.0472,0
0.4236,1.309,-0.18539816,-0.5927,0,-0.28539816,0
NaN,NaN,NaN,NaN,NaN,NaN,NaN
-0.3,0.3,0.9,0.2,0.2,0.2,NaN
-0.3,-0.3,0.9,0.2,0.2,0.2,NaN
-0.3,0.1,1.1,0.2,0.2,0.2,NaN
-0.3,0.1,0.5,0.2,0.2,0.2,NaN
-0.3,-0.1,1.1,0.2,0.2,0.2,NaN
-0.3,-0.1,0.5,0.2,0.2,0.2,NaN
-0.3,0.3,0.7,0.2,0.2,0.2,NaN
-0.3,-0.3,0.7,0.2,0.2,0.2,NaN
0.45,0,0.7,0.2,0.2,0.2,NaN
0.45,-0.6,0.7,0.2,0.2,0.2,NaN
0.85,-0.2,0.7,0.2,0.2,0.2,NaN
0.85,-0.4,0.7,0.2,0.2,0.2,NaN
0.25,-0.2,0.7,0.2,0.2,0.2,NaN
0.25,-0.4,0.7,0.2,0.2,0.2,NaN
0.65,0,0.7,0.2,0.2,0.2,NaN
0.65,-0.6,0.7,0.2,0.2,0.2,NaN
